s2	s2	s2	s2	s2	s2	s2	s2
Date and Time	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
10/18/2019 05:47:34 pm	12.192	-0.070	5.818	484.814	-0.0017	0.139	11.574
10/18/2019 05:47:34 pm	12.193	-0.052	5.818	-484.814	-0.0012	0.139	-11.574
10/18/2019 05:47:34 pm	12.194	-0.052	2.909	-484.814	-0.0012	0.069	-11.574
10/18/2019 05:47:34 pm	12.195	-0.052	2.909	484.814	-0.0012	0.069	11.574
10/18/2019 05:47:34 pm	12.196	-0.052	5.818	484.814	-0.0012	0.139	11.574
10/18/2019 05:47:34 pm	12.197	-0.035	5.818	-484.814	-8.3333E-4	0.139	-11.574
10/18/2019 05:47:34 pm	12.198	-0.035	2.909	-484.814	-8.3333E-4	0.069	-11.574
10/18/2019 05:47:34 pm	12.199	-0.035	2.909	484.814	-8.3333E-4	0.069	11.574
10/18/2019 05:47:34 pm	12.200	-0.035	5.818	484.814	-8.3333E-4	0.139	11.574
10/18/2019 05:47:34 pm	12.201	-0.017	5.818	-484.814	-4.1667E-4	0.139	-11.574
10/18/2019 05:47:34 pm	12.202	-0.017	2.909	-484.814	-4.1667E-4	0.069	-11.574
10/18/2019 05:47:34 pm	12.203	-0.017	2.909	484.814	-4.1667E-4	0.069	11.574
10/18/2019 05:47:34 pm	12.204	-0.017	5.818	484.814	-4.1667E-4	0.139	11.574
10/18/2019 05:47:34 pm	12.205	0.000	5.818	-484.814	0.0000	0.139	-11.574
10/18/2019 05:47:34 pm	12.206	0.000	2.909	-484.814	0.0000	0.069	-11.574
10/18/2019 05:47:34 pm	12.207	0.000	2.909	484.814	0.0000	0.069	11.574
10/18/2019 05:47:34 pm	12.208	0.000	5.818	969.627	0.0000	0.139	23.148
10/18/2019 05:47:34 pm	12.209	0.017	5.818	484.814	4.1667E-4	0.139	11.574
10/18/2019 05:47:34 pm	12.210	0.017	5.818	0.000	4.1667E-4	0.139	0.000
10/18/2019 05:47:34 pm	12.211	0.017	5.818	-484.814	4.1667E-4	0.139	-11.574
10/18/2019 05:47:34 pm	12.212	0.035	5.818	-969.627	8.3333E-4	0.139	-23.148
10/18/2019 05:47:34 pm	12.213	0.035	2.909	-484.814	8.3333E-4	0.069	-11.574
10/18/2019 05:47:34 pm	12.214	0.035	2.909	484.814	8.3333E-4	0.069	11.574
10/18/2019 05:47:34 pm	12.215	0.035	5.818	484.814	8.3333E-4	0.139	11.574
10/18/2019 05:47:34 pm	12.216	0.052	5.818	-484.814	0.0012	0.139	-11.574
10/18/2019 05:47:34 pm	12.217	0.052	2.909	-484.814	0.0012	0.069	-11.574
10/18/2019 05:47:34 pm	12.218	0.052	2.909	484.814	0.0012	0.069	11.574
10/18/2019 05:47:34 pm	12.219	0.052	5.818	484.814	0.0012	0.139	11.574
10/18/2019 05:47:34 pm	12.220	0.070	5.818	-484.814	0.0017	0.139	-11.574
10/18/2019 05:47:34 pm	12.221	0.070	2.909	-484.814	0.0017	0.069	-11.574
10/18/2019 05:47:34 pm	12.222	0.070	2.909	484.814	0.0017	0.069	11.574
10/18/2019 05:47:34 pm	12.223	0.070	5.818	484.814	0.0017	0.139	11.574
10/18/2019 05:47:34 pm	12.224	0.087	5.818	-484.814	0.0021	0.139	-11.574
10/18/2019 05:47:34 pm	12.225	0.087	2.909	-484.814	0.0021	0.069	-11.574
10/18/2019 05:47:34 pm	12.226	0.087	2.909	484.814	0.0021	0.069	11.574
10/18/2019 05:47:34 pm	12.227	0.087	5.818	484.814	0.0021	0.139	11.574
10/18/2019 05:47:34 pm	12.228	0.105	5.818	-484.814	0.0025	0.139	-11.574
10/18/2019 05:47:34 pm	12.229	0.105	2.909	-484.814	0.0025	0.069	-11.574
10/18/2019 05:47:34 pm	12.230	0.105	2.909	484.814	0.0025	0.069	11.574
10/18/2019 05:47:34 pm	12.231	0.105	5.818	484.814	0.0025	0.139	11.574
10/18/2019 05:47:34 pm	12.232	0.122	5.818	-484.814	0.0029	0.139	-11.574
10/18/2019 05:47:34 pm	12.233	0.122	2.909	-484.814	0.0029	0.069	-11.574
10/18/2019 05:47:34 pm	12.234	0.122	2.909	484.814	0.0029	0.069	11.574
10/18/2019 05:47:34 pm	12.235	0.122	5.818	484.814	0.0029	0.139	11.574
10/18/2019 05:47:34 pm	12.236	0.140	5.818	-484.814	0.0033	0.139	-11.574
10/18/2019 05:47:34 pm	12.237	0.140	2.909	-484.814	0.0033	0.069	-11.574
10/18/2019 05:47:34 pm	12.238	0.140	2.909	484.814	0.0033	0.069	11.574
10/18/2019 05:47:34 pm	12.239	0.140	5.818	484.814	0.0033	0.139	11.574
10/18/2019 05:47:34 pm	12.240	0.157	5.818	-484.814	0.0037	0.139	-11.574
10/18/2019 05:47:34 pm	12.241	0.157	2.909	-484.814	0.0037	0.069	-11.574
10/18/2019 05:47:34 pm	12.242	0.157	2.909	484.814	0.0037	0.069	11.574
10/18/2019 05:47:34 pm	12.243	0.157	5.818	484.814	0.0037	0.139	11.574
10/18/2019 05:47:34 pm	12.244	0.175	5.818	-484.814	0.0042	0.139	-11.574
10/18/2019 05:47:34 pm	12.245	0.175	2.909	-484.814	0.0042	0.069	-11.574
10/18/2019 05:47:34 pm	12.246	0.175	2.909	484.814	0.0042	0.069	11.574
10/18/2019 05:47:34 pm	12.247	0.175	5.818	484.814	0.0042	0.139	11.574
10/18/2019 05:47:34 pm	12.248	0.192	5.818	-484.814	0.0046	0.139	-11.574
10/18/2019 05:47:34 pm	12.249	0.192	2.909	-484.814	0.0046	0.069	-11.574
10/18/2019 05:47:34 pm	12.250	0.192	2.909	484.814	0.0046	0.069	11.574
10/18/2019 05:47:34 pm	12.251	0.192	5.818	484.814	0.0046	0.139	11.574
10/18/2019 05:47:34 pm	12.252	0.209	5.818	-484.814	0.0050	0.139	-11.574
10/18/2019 05:47:34 pm	12.253	0.209	2.909	-484.814	0.0050	0.069	-11.574
10/18/2019 05:47:34 pm	12.254	0.209	2.909	484.814	0.0050	0.069	11.574
10/18/2019 05:47:34 pm	12.255	0.209	5.818	484.814	0.0050	0.139	11.574
10/18/2019 05:47:34 pm	12.256	0.227	5.818	-484.814	0.0054	0.139	-11.574
10/18/2019 05:47:34 pm	12.257	0.227	2.909	-484.814	0.0054	0.069	-11.574
10/18/2019 05:47:34 pm	12.258	0.227	2.909	484.814	0.0054	0.069	11.574
10/18/2019 05:47:34 pm	12.259	0.227	5.818	484.814	0.0054	0.139	11.574
10/18/2019 05:47:34 pm	12.260	0.244	5.818	-969.627	0.0058	0.139	-23.148
10/18/2019 05:47:34 pm	12.261	0.244	2.909	-1454.441	0.0058	0.069	-34.722
10/18/2019 05:47:34 pm	12.262	0.244	0.000	0.000	0.0058	0.000	1.457E-13
10/18/2019 05:47:34 pm	12.263	0.244	2.909	1454.441	0.0058	0.069	34.722
10/18/2019 05:47:34 pm	12.264	0.244	5.818	969.627	0.0058	0.139	23.148
10/18/2019 05:47:34 pm	12.265	0.262	5.818	-484.814	0.0062	0.139	-11.574
10/18/2019 05:47:34 pm	12.266	0.262	2.909	-484.814	0.0062	0.069	-11.574
10/18/2019 05:47:34 pm	12.267	0.262	2.909	484.814	0.0062	0.069	11.574
10/18/2019 05:47:34 pm	12.268	0.262	5.818	484.814	0.0062	0.139	11.574
10/18/2019 05:47:34 pm	12.269	0.279	5.818	-484.814	0.0067	0.139	-11.574
10/18/2019 05:47:34 pm	12.270	0.279	2.909	-484.814	0.0067	0.069	-11.574
10/18/2019 05:47:34 pm	12.271	0.279	2.909	484.814	0.0067	0.069	11.574
10/18/2019 05:47:34 pm	12.272	0.279	5.818	484.814	0.0067	0.139	11.574
10/18/2019 05:47:34 pm	12.273	0.297	5.818	-969.627	0.0071	0.139	-23.148
10/18/2019 05:47:34 pm	12.274	0.297	2.909	-1454.441	0.0071	0.069	-34.722
10/18/2019 05:47:34 pm	12.275	0.297	0.000	0.000	0.0071	0.000	6.939E-14
10/18/2019 05:47:34 pm	12.276	0.297	2.909	1454.441	0.0071	0.069	34.722
10/18/2019 05:47:34 pm	12.277	0.297	5.818	969.627	0.0071	0.139	23.148
10/18/2019 05:47:34 pm	12.278	0.314	5.818	-484.814	0.0075	0.139	-11.574
10/18/2019 05:47:34 pm	12.279	0.314	2.909	-484.814	0.0075	0.069	-11.574
10/18/2019 05:47:34 pm	12.280	0.314	2.909	484.814	0.0075	0.069	11.574
10/18/2019 05:47:34 pm	12.281	0.314	5.818	484.814	0.0075	0.139	11.574
10/18/2019 05:47:34 pm	12.282	0.332	5.818	-969.627	0.0079	0.139	-23.148
10/18/2019 05:47:34 pm	12.283	0.332	2.909	-1454.441	0.0079	0.069	-34.722
10/18/2019 05:47:34 pm	12.284	0.332	0.000	-2.105E-10	0.0079	0.000	-4.989E-12
10/18/2019 05:47:34 pm	12.285	0.332	2.909	1454.441	0.0079	0.069	34.722
10/18/2019 05:47:34 pm	12.286	0.332	5.818	969.627	0.0079	0.139	23.148
10/18/2019 05:47:34 pm	12.287	0.349	5.818	-969.627	0.0083	0.139	-23.148
10/18/2019 05:47:34 pm	12.288	0.349	2.909	-1454.441	0.0083	0.069	-34.722
10/18/2019 05:47:34 pm	12.289	0.349	0.000	-2.152E-10	0.0083	0.000	-5.280E-12
10/18/2019 05:47:34 pm	12.290	0.349	2.909	1454.441	0.0083	0.069	34.722
10/18/2019 05:47:34 pm	12.291	0.349	5.818	969.627	0.0083	0.139	23.148
10/18/2019 05:47:34 pm	12.292	0.367	5.818	-484.814	0.0087	0.139	-11.574
10/18/2019 05:47:34 pm	12.293	0.367	2.909	-484.814	0.0087	0.069	-11.574
10/18/2019 05:47:34 pm	12.294	0.367	2.909	484.814	0.0087	0.069	11.574
10/18/2019 05:47:34 pm	12.295	0.367	5.818	484.814	0.0087	0.139	11.574
10/18/2019 05:47:34 pm	12.296	0.384	5.818	-969.627	0.0092	0.139	-23.148
10/18/2019 05:47:34 pm	12.297	0.384	2.909	-1454.441	0.0092	0.069	-34.722
10/18/2019 05:47:34 pm	12.298	0.384	0.000	-2.309E-11	0.0092	0.000	0.000
10/18/2019 05:47:34 pm	12.299	0.384	2.909	1454.441	0.0092	0.069	34.722
10/18/2019 05:47:34 pm	12.300	0.384	5.818	969.627	0.0092	0.139	23.148
10/18/2019 05:47:34 pm	12.301	0.401	5.818	-969.627	0.0096	0.139	-23.148
10/18/2019 05:47:34 pm	12.302	0.401	2.909	-1454.441	0.0096	0.069	-34.722
10/18/2019 05:47:34 pm	12.303	0.401	0.000	2.156E-10	0.0096	0.000	5.135E-12
10/18/2019 05:47:34 pm	12.304	0.401	2.909	1454.441	0.0096	0.069	34.722
10/18/2019 05:47:34 pm	12.305	0.401	5.818	969.627	0.0096	0.139	23.148
10/18/2019 05:47:34 pm	12.306	0.419	5.818	-969.627	0.0100	0.139	-23.148
10/18/2019 05:47:34 pm	12.307	0.419	2.909	-1939.254	0.0100	0.069	-46.296
10/18/2019 05:47:34 pm	12.308	0.419	0.000	-969.627	0.0100	0.000	-23.148
10/18/2019 05:47:34 pm	12.309	0.419	0.000	969.627	0.0100	0.000	23.148
10/18/2019 05:47:34 pm	12.310	0.419	2.909	1939.254	0.0100	0.069	46.296
10/18/2019 05:47:34 pm	12.311	0.419	5.818	969.627	0.0100	0.139	23.148
10/18/2019 05:47:34 pm	12.312	0.436	5.818	-969.627	0.0104	0.139	-23.148
10/18/2019 05:47:34 pm	12.313	0.436	2.909	-1454.441	0.0104	0.069	-34.722
10/18/2019 05:47:34 pm	12.314	0.436	0.000	0.000	0.0104	0.000	-1.388E-13
10/18/2019 05:47:34 pm	12.315	0.436	2.909	1454.441	0.0104	0.069	34.722
10/18/2019 05:47:34 pm	12.316	0.436	5.818	969.627	0.0104	0.139	23.148
10/18/2019 05:47:34 pm	12.317	0.454	5.818	-969.627	0.0108	0.139	-23.148
10/18/2019 05:47:34 pm	12.318	0.454	2.909	-1939.254	0.0108	0.069	-46.296
10/18/2019 05:47:34 pm	12.319	0.454	0.000	-969.627	0.0108	0.000	-23.148
10/18/2019 05:47:34 pm	12.320	0.454	0.000	969.627	0.0108	0.000	23.148
10/18/2019 05:47:34 pm	12.321	0.454	2.909	1939.254	0.0108	0.069	46.296
10/18/2019 05:47:34 pm	12.322	0.454	5.818	969.627	0.0108	0.139	23.148
10/18/2019 05:47:34 pm	12.323	0.471	5.818	-969.627	0.0112	0.139	-23.148
10/18/2019 05:47:34 pm	12.324	0.471	2.909	-1939.254	0.0112	0.069	-46.296
10/18/2019 05:47:34 pm	12.325	0.471	0.000	-969.627	0.0112	0.000	-23.148
10/18/2019 05:47:34 pm	12.326	0.471	0.000	969.627	0.0112	0.000	23.148
10/18/2019 05:47:34 pm	12.327	0.471	2.909	1939.254	0.0112	0.069	46.296
10/18/2019 05:47:34 pm	12.328	0.471	5.818	969.627	0.0112	0.139	23.148
10/18/2019 05:47:34 pm	12.329	0.489	5.818	-969.627	0.0117	0.139	-23.148
10/18/2019 05:47:34 pm	12.330	0.489	2.909	-1939.254	0.0117	0.069	-46.296
10/18/2019 05:47:34 pm	12.331	0.489	0.000	-969.627	0.0117	0.000	-23.148
10/18/2019 05:47:34 pm	12.332	0.489	0.000	969.627	0.0117	0.000	23.148
10/18/2019 05:47:34 pm	12.333	0.489	2.909	1939.254	0.0117	0.069	46.296
10/18/2019 05:47:34 pm	12.334	0.489	5.818	969.627	0.0117	0.139	23.148
10/18/2019 05:47:34 pm	12.335	0.506	5.818	-969.627	0.0121	0.139	-23.148
10/18/2019 05:47:34 pm	12.336	0.506	2.909	-1939.254	0.0121	0.069	-46.296
10/18/2019 05:47:34 pm	12.337	0.506	0.000	-1454.441	0.0121	0.000	-34.722
10/18/2019 05:47:34 pm	12.338	0.506	0.000	2.152E-10	0.0121	0.000	5.140E-12
10/18/2019 05:47:34 pm	12.339	0.506	0.000	1454.441	0.0121	0.000	34.722
10/18/2019 05:47:34 pm	12.340	0.506	2.909	1939.254	0.0121	0.069	46.296
10/18/2019 05:47:34 pm	12.341	0.506	5.818	969.627	0.0121	0.139	23.148
10/18/2019 05:47:34 pm	12.342	0.524	5.818	-969.627	0.0125	0.139	-23.148
10/18/2019 05:47:34 pm	12.343	0.524	2.909	-1939.254	0.0125	0.069	-46.296
10/18/2019 05:47:34 pm	12.344	0.524	0.000	-1454.441	0.0125	0.000	-34.722
10/18/2019 05:47:34 pm	12.345	0.524	0.000	9.270E-12	0.0125	0.000	-1.440E-13
10/18/2019 05:47:34 pm	12.346	0.524	0.000	1454.441	0.0125	0.000	34.722
10/18/2019 05:47:34 pm	12.347	0.524	2.909	1939.254	0.0125	0.069	46.296
10/18/2019 05:47:34 pm	12.348	0.524	5.818	969.627	0.0125	0.139	23.148
10/18/2019 05:47:34 pm	12.349	0.541	5.818	-969.627	0.0129	0.139	-23.148
10/18/2019 05:47:34 pm	12.350	0.541	2.909	-1939.254	0.0129	0.069	-46.296
10/18/2019 05:47:34 pm	12.351	0.541	0.000	-1454.441	0.0129	0.000	-34.722
10/18/2019 05:47:34 pm	12.352	0.541	0.000	-484.814	0.0129	0.000	-11.574
10/18/2019 05:47:34 pm	12.353	0.541	0.000	484.814	0.0129	0.000	11.574
10/18/2019 05:47:34 pm	12.354	0.541	0.000	1454.441	0.0129	0.000	34.722
10/18/2019 05:47:34 pm	12.355	0.541	2.909	1939.254	0.0129	0.069	46.296
10/18/2019 05:47:34 pm	12.356	0.541	5.818	969.627	0.0129	0.139	23.148
10/18/2019 05:47:34 pm	12.357	0.559	5.818	-969.627	0.0133	0.139	-23.148
10/18/2019 05:47:34 pm	12.358	0.559	2.909	-1939.254	0.0133	0.069	-46.296
10/18/2019 05:47:34 pm	12.359	0.559	0.000	-1454.441	0.0133	0.000	-34.722
10/18/2019 05:47:34 pm	12.360	0.559	0.000	-484.814	0.0133	0.000	-11.574
10/18/2019 05:47:34 pm	12.361	0.559	0.000	0.000	0.0133	0.000	0.000
10/18/2019 05:47:34 pm	12.362	0.559	0.000	484.814	0.0133	0.000	11.574
10/18/2019 05:47:34 pm	12.363	0.559	0.000	1454.441	0.0133	0.000	34.722
10/18/2019 05:47:34 pm	12.364	0.559	2.909	1939.254	0.0133	0.069	46.296
10/18/2019 05:47:34 pm	12.365	0.559	5.818	969.627	0.0133	0.139	23.148
10/18/2019 05:47:34 pm	12.366	0.576	5.818	-969.627	0.0137	0.139	-23.148
10/18/2019 05:47:34 pm	12.367	0.576	2.909	-1939.254	0.0137	0.069	-46.296
10/18/2019 05:47:34 pm	12.368	0.576	0.000	-1454.441	0.0137	0.000	-34.722
10/18/2019 05:47:34 pm	12.369	0.576	0.000	-484.814	0.0137	0.000	-11.574
10/18/2019 05:47:34 pm	12.370	0.576	0.000	0.000	0.0137	0.000	0.000
10/18/2019 05:47:34 pm	12.371	0.576	0.000	0.000	0.0137	0.000	0.000
10/18/2019 05:47:34 pm	12.372	0.576	0.000	0.000	0.0137	0.000	0.000
10/18/2019 05:47:34 pm	12.373	0.576	0.000	484.814	0.0137	0.000	11.574
10/18/2019 05:47:34 pm	12.374	0.576	0.000	1454.441	0.0137	0.000	34.722
10/18/2019 05:47:34 pm	12.375	0.576	2.909	1939.254	0.0137	0.069	46.296
10/18/2019 05:47:34 pm	12.376	0.576	5.818	969.627	0.0137	0.139	23.148
10/18/2019 05:47:34 pm	12.377	0.593	5.818	-969.627	0.0142	0.139	-23.148
10/18/2019 05:47:34 pm	12.378	0.593	2.909	-1939.254	0.0142	0.069	-46.296
10/18/2019 05:47:34 pm	12.379	0.593	0.000	-1454.441	0.0142	0.000	-34.722
10/18/2019 05:47:34 pm	12.380	0.593	0.000	-484.814	0.0142	0.000	-11.574
10/18/2019 05:47:34 pm	12.381	0.593	0.000	0.000	0.0142	0.000	0.000
10/18/2019 05:47:34 pm	12.382	0.593	0.000	0.000	0.0142	0.000	0.000
10/18/2019 05:47:34 pm	12.383	0.593	0.000	0.000	0.0142	0.000	0.000
10/18/2019 05:47:34 pm	12.384	0.593	0.000	0.000	0.0142	0.000	0.000
10/18/2019 05:47:34 pm	12.385	0.593	0.000	0.000	0.0142	0.000	0.000
10/18/2019 05:47:34 pm	12.386	0.593	0.000	484.814	0.0142	0.000	11.574
10/18/2019 05:47:34 pm	12.387	0.593	0.000	1454.441	0.0142	0.000	34.722
10/18/2019 05:47:34 pm	12.388	0.593	2.909	1939.254	0.0142	0.069	46.296
10/18/2019 05:47:34 pm	12.389	0.593	5.818	969.627	0.0142	0.139	23.148
10/18/2019 05:47:34 pm	12.390	0.611	5.818	-969.627	0.0146	0.139	-23.148
10/18/2019 05:47:34 pm	12.391	0.611	2.909	-1939.254	0.0146	0.069	-46.296
10/18/2019 05:47:34 pm	12.392	0.611	0.000	-1454.441	0.0146	0.000	-34.722
10/18/2019 05:47:34 pm	12.393	0.611	0.000	-484.814	0.0146	0.000	-11.574
10/18/2019 05:47:34 pm	12.394	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.395	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.396	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.397	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.398	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.399	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.400	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.401	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.402	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.403	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.404	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.405	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.406	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.407	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.408	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.409	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.410	0.611	0.000	484.814	0.0146	0.000	11.574
10/18/2019 05:47:34 pm	12.411	0.611	0.000	1454.441	0.0146	0.000	34.722
10/18/2019 05:47:34 pm	12.412	0.611	2.909	1939.254	0.0146	0.069	46.296
10/18/2019 05:47:34 pm	12.413	0.611	5.818	969.627	0.0146	0.139	23.148
10/18/2019 05:47:34 pm	12.414	0.628	5.818	-969.627	0.0150	0.139	-23.148
10/18/2019 05:47:34 pm	12.415	0.628	2.909	-1939.254	0.0150	0.069	-46.296
10/18/2019 05:47:34 pm	12.416	0.628	0.000	-1454.441	0.0150	0.000	-34.722
10/18/2019 05:47:34 pm	12.417	0.628	0.000	-484.814	0.0150	0.000	-11.574
10/18/2019 05:47:34 pm	12.418	0.628	0.000	0.000	0.0150	0.000	0.000
10/18/2019 05:47:34 pm	12.419	0.628	0.000	0.000	0.0150	0.000	0.000
10/18/2019 05:47:34 pm	12.420	0.628	0.000	0.000	0.0150	0.000	0.000
10/18/2019 05:47:34 pm	12.421	0.628	0.000	0.000	0.0150	0.000	0.000
10/18/2019 05:47:34 pm	12.422	0.628	0.000	0.000	0.0150	0.000	0.000
10/18/2019 05:47:34 pm	12.423	0.628	0.000	0.000	0.0150	0.000	0.000
10/18/2019 05:47:34 pm	12.424	0.628	0.000	0.000	0.0150	0.000	0.000
10/18/2019 05:47:34 pm	12.425	0.628	0.000	0.000	0.0150	0.000	0.000
10/18/2019 05:47:34 pm	12.426	0.628	0.000	0.000	0.0150	0.000	0.000
10/18/2019 05:47:34 pm	12.427	0.628	0.000	0.000	0.0150	0.000	0.000
10/18/2019 05:47:34 pm	12.428	0.628	0.000	0.000	0.0150	0.000	0.000
10/18/2019 05:47:34 pm	12.429	0.628	0.000	0.000	0.0150	0.000	0.000
10/18/2019 05:47:34 pm	12.430	0.628	0.000	0.000	0.0150	0.000	0.000
10/18/2019 05:47:34 pm	12.431	0.628	0.000	0.000	0.0150	0.000	0.000
10/18/2019 05:47:34 pm	12.432	0.628	0.000	0.000	0.0150	0.000	0.000
10/18/2019 05:47:34 pm	12.433	0.628	0.000	0.000	0.0150	0.000	0.000
10/18/2019 05:47:34 pm	12.434	0.628	0.000	0.000	0.0150	0.000	0.000
10/18/2019 05:47:34 pm	12.435	0.628	0.000	-484.814	0.0150	0.000	-11.574
10/18/2019 05:47:34 pm	12.436	0.628	0.000	-1454.441	0.0150	0.000	-34.722
10/18/2019 05:47:34 pm	12.437	0.628	-2.909	-1939.254	0.0150	-0.069	-46.296
10/18/2019 05:47:34 pm	12.438	0.628	-5.818	-969.627	0.0150	-0.139	-23.148
10/18/2019 05:47:34 pm	12.439	0.611	-5.818	969.627	0.0146	-0.139	23.148
10/18/2019 05:47:34 pm	12.440	0.611	-2.909	1939.254	0.0146	-0.069	46.296
10/18/2019 05:47:34 pm	12.441	0.611	0.000	1454.441	0.0146	0.000	34.722
10/18/2019 05:47:34 pm	12.442	0.611	0.000	484.814	0.0146	0.000	11.574
10/18/2019 05:47:34 pm	12.443	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.444	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.445	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.446	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.447	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.448	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.449	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.450	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.451	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.452	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.453	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.454	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.455	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.456	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.457	0.611	0.000	0.000	0.0146	0.000	0.000
10/18/2019 05:47:34 pm	12.458	0.611	0.000	-484.814	0.0146	0.000	-11.574
10/18/2019 05:47:34 pm	12.459	0.611	0.000	-1454.441	0.0146	0.000	-34.722
10/18/2019 05:47:34 pm	12.460	0.611	-2.909	-1939.254	0.0146	-0.069	-46.296
10/18/2019 05:47:34 pm	12.461	0.611	-5.818	-969.627	0.0146	-0.139	-23.148
10/18/2019 05:47:34 pm	12.462	0.593	-5.818	969.627	0.0142	-0.139	23.148
10/18/2019 05:47:34 pm	12.463	0.593	-2.909	1939.254	0.0142	-0.069	46.296
10/18/2019 05:47:34 pm	12.464	0.593	0.000	1454.441	0.0142	0.000	34.722
10/18/2019 05:47:34 pm	12.465	0.593	0.000	484.814	0.0142	0.000	11.574
10/18/2019 05:47:34 pm	12.466	0.593	0.000	0.000	0.0142	0.000	0.000
10/18/2019 05:47:34 pm	12.467	0.593	0.000	0.000	0.0142	0.000	0.000
10/18/2019 05:47:34 pm	12.468	0.593	0.000	0.000	0.0142	0.000	0.000
10/18/2019 05:47:34 pm	12.469	0.593	0.000	0.000	0.0142	0.000	0.000
10/18/2019 05:47:34 pm	12.470	0.593	0.000	0.000	0.0142	0.000	0.000
10/18/2019 05:47:34 pm	12.471	0.593	0.000	-484.814	0.0142	0.000	-11.574
10/18/2019 05:47:34 pm	12.472	0.593	0.000	-1454.441	0.0142	0.000	-34.722
10/18/2019 05:47:34 pm	12.473	0.593	-2.909	-1939.254	0.0142	-0.069	-46.296
10/18/2019 05:47:34 pm	12.474	0.593	-5.818	-969.627	0.0142	-0.139	-23.148
10/18/2019 05:47:34 pm	12.475	0.576	-5.818	969.627	0.0137	-0.139	23.148
10/18/2019 05:47:34 pm	12.476	0.576	-2.909	1939.254	0.0137	-0.069	46.296
10/18/2019 05:47:34 pm	12.477	0.576	0.000	1454.441	0.0137	0.000	34.722
10/18/2019 05:47:34 pm	12.478	0.576	0.000	484.814	0.0137	0.000	11.574
10/18/2019 05:47:34 pm	12.479	0.576	0.000	0.000	0.0137	0.000	0.000
10/18/2019 05:47:34 pm	12.480	0.576	0.000	0.000	0.0137	0.000	0.000
10/18/2019 05:47:34 pm	12.481	0.576	0.000	0.000	0.0137	0.000	0.000
10/18/2019 05:47:34 pm	12.482	0.576	0.000	-484.814	0.0137	0.000	-11.574
10/18/2019 05:47:34 pm	12.483	0.576	0.000	-1454.441	0.0137	0.000	-34.722
10/18/2019 05:47:34 pm	12.484	0.576	-2.909	-1939.254	0.0137	-0.069	-46.296
10/18/2019 05:47:34 pm	12.485	0.576	-5.818	-969.627	0.0137	-0.139	-23.148
10/18/2019 05:47:34 pm	12.486	0.559	-5.818	969.627	0.0133	-0.139	23.148
10/18/2019 05:47:34 pm	12.487	0.559	-2.909	1939.254	0.0133	-0.069	46.296
10/18/2019 05:47:34 pm	12.488	0.559	0.000	1454.441	0.0133	0.000	34.722
10/18/2019 05:47:34 pm	12.489	0.559	0.000	484.814	0.0133	0.000	11.574
